"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"RDTE","","","","2010","2041","","","0603005A","ARMY INCREASES
","060","300","5","10","This action realigns:funds within'the Research, Development, Test; and","10-41_IR_August_2010_Request.pdf"
"","","","","2010","2010","","","0603766A","Yes","5","10","10","10","‘Thi a RDT&E; Arniy;","10-41_IR_August_2010_Request.pdf"
