"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"RDTE","","","","","","","","","DEFENSE-WIDE DECREASE
","22","23","07","6,500","The details for'this‘action aré classified., ‘This is 4 Congressional special iriterést item.","22-29_IR_Classified_Programs_Request.pdf"
