"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Procurement","","","","2025","2025","01","Fleet Ballistic Missile SHIPS","","COLUMBIA Class Submarine Advance Procurement (CY)","4,941.904","25","29","4.941","-","25-06_IR_NSBDF_IR_1.pdf"
"Procurement","","","Navy","2025","2006","01","Fleet ballistic missile ships","","COLUMBIA Class Submarine Advance Procurement (CY)","4,941,904","25","29","4,941,904","Transfers funds from the Shipbuilding and Conversion, Navy 25/29, appropriation into the National Sea-Based Deterrence Fund 25/29 as required by subsection (d) of 10 United States Code § 2218a which states “There shall be deposited in the Fund all funds appropriated to the Department of Defense for","25-06_IR_NSBDF_IR_1.pdf"
