"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Procurement","","","","","","","","","ARMY INCREASE
","9","1","196,549","196,549","This action.realigns funding for the Small:Caliber Trace Charging Facilitization. {Program within the Procur ement'of ‘Aminunition, Army,.09/ 11, , appropriation. for | proper execution... This, is:a congressional: special: interest,item.","09-11_IR_February_2009_Request.pdf"
"Procurement","","","","2009","2011","","","","PARTI","09","11","25,813","09","This:action transfers funding for the Coalition Warrior: Interoperability Demo. (CWID) from Procurement; Defense- Wide; 09/11, appropriation to the Research; Development, Test, and. Evaluation, Defense-Wide; ‘09/10, appr opriation’ ‘from for proper: execution:. This is'a’ congressional special interest item:.","09-11_IR_February_2009_Request.pdf"
