"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"","","","","2025","2025","01","Army","","DEFENSE-WIDE INCREASE
","25","28","01","6,250","-","25-62_IR_Defense_Modernization_Account_Transfer.pdf"
"Procurement","","","Defense-Wide","2025","2062","01","Tracked combat vehicles","","ARMY DECREASE
","23","25","01","29","Funds are available for transfer to the Defense Modernization Account, Defense-Wide; from | the Mobile Protected Firepower program due to ‘the decision to terminate the M10 Booker program. The","25-62_IR_Defense_Modernization_Account_Transfer.pdf"
"","","","Army","","","05","Moditication-of inservice aircraft","0207146F","AIR FORCE DECREASES
","23","25","05","130","Funds are available for transfer to the Defense Modeinization Account, Defense-Wide, from a. } congressional increase for the C-130H NP2000 Eight Bladed Propeller due to the completion of the modification effort for the fleet. Efficiencies in quantity were-achieyed due to additional C-130J procurement, which reduced the number of C-130H NP2000 Eight Bladed Propeller modifications required","25-62_IR_Defense_Modernization_Account_Transfer.pdf"
