"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"","","","","2019","2011","01","Reserve Component Training and Support !","1206308A","Congressional Action Approves by See Def

SAC and SASG Defer red
","449","3,738","179,567","19","Funds are required for fourth quarter pay: and allowances of full-time Active Guard and Reserve (AGR) personnel providing day-to-day operations of the Army Guard. Accounts have been","19-11_PA_July_2019_Request_Implemented_9_26_19.pdf"
"","","","","2019","2011","02","Pay and Allowances of Enlisted","","Yes
","116,931","19","19","116,931","Funds are required for the following programs:","19-11_PA_July_2019_Request_Implemented_9_26_19.pdf"
"","","","","2019","2011","02","Special. Operations Command","","DEFENSE-WIDE INCREASES
","19","21","02","5","Funds are required to develop the architecture to integrate the Virtual Trainers into existing USSOCOM simulators. The training system will be used by SOF Components to support certification, qualification, critical. task list training, and mission rehearsal requirements, This isa Close Combat Lethality Task Force requirement. This is a b","19-11_PA_July_2019_Request_Implemented_9_26_19.pdf"
"","","","","2019","2011","","","0604802A","ARMY DECREASES
","19","19","02","26,396,997","Funds are available from the following programs: 0 $-193-758.$-130.441 million in Basic Allowance for Housing (BAH) due to lower than budgeted rate increases (2.4% on average for Ariny vice 2.9% budgeted) effective January 1, 2019, and fewer with","19-11_PA_July_2019_Request_Implemented_9_26_19.pdf"
"","","","","2019","2011","01","Pay and Allowances of Officers","","Yes
","116,931","19","19","116,931","Funds are available from the following programs: ° Officer Basic Pay ($-32.5M), Retired Pay Accrual (RPA) ($-9.9M) and Federal Income Contributions, Act (FICA) ($-2.5M) due to underexecution of 375 officer workyears. This is base budget funding.","19-11_PA_July_2019_Request_Implemented_9_26_19.pdf"
