"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Procurement","","","","2022","2022","01","Shipbuilding & Conversion, NAVY","","COLUMBIA Class Submarine (Advance Procurement)","348,630","22","26","348,630","-","22-12_IR_NSBDF_3.pdf"
"Procurement","","","Navy","2022","2022","01","Fleet Ballistic Missile Ships .","","OHIO Replacement Submarine Advance Procurement (CY)","348,630","22","26","348.630","Transfers funds from the Shipbuilding and Conversion, Navy 22/26, appropriation into the National Sea-Based Deterrence Fund 22/26 as‘required by subsection (d) of 10 United States Code","22-12_IR_NSBDF_3.pdf"
