"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Procurement","","","","","","","","","Bradley Program (MOD)","183,482","25","27","183,482","Funds are available due to an error in in the original Ukraine Tranche 28 justification, which","25-24_IR_Ukraine_Tranche-28_Technica_Correction_signed_20250513.pdf"
