"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Procurement","","","","2023","2023","","","","ARMY INCREASE
","23","25","01","325","-","23-57_IR_June_Ukraine_Tranche_Fixes_signed_20230816.pdf"
"Procurement","","","Army","2023","2014","","","","","23","25","01","145","Funds’ provided as part:of the January 18, 2023; internal:reprogramming:action FY 23-14 IR. (Ukraine Replacement Transfer Fund:Tranche #10,,Ericlostire 2).are: available froiti BLT EA0800, Miriés'& Clearing Charges, because funding‘ “was received i in the? ‘wrong BLI. Realignment:coirects the BLI ‘for'proper | execution. Thé correct BLI for this effort i 18! E55400, ‘Demolition: Munitions; All Types: ‘This isa congressional special: interest item. ‘This is, emergency, base. budget funding:","23-57_IR_June_Ukraine_Tranche_Fixes_signed_20230816.pdf"
