"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Procurement","","","","2024","2024","","","","COLUMBIA Class Submarine (Advance Procurement)","296,659","24","28","296,659","-","24-24_IR_NSBDF_4.pdf"
"Procurement","","","Navy","2024","2024","01","Fléétballistic missile ships","","OHIO Replacement Submarine
","296,659","24","28","296,659","Transfers funds from the Shipbuilding and Conversion, Navy 24/28, appropriation into the National Sea-Based Deterrence Fund 24/28 as required by subsection (d) of § 2218a of title 10, United","24-24_IR_NSBDF_4.pdf"
