"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"Missile Procurement","","","","","","","","","ARMY DECREASES
","18","20","18","20","-","19-20_IR_DoD_Rapid_Prototyping_Fund.pdf"
"Missile Procurement","","","Army","2016","2016","","","","AIR FORCE DECREASES
","18","20","18","20","Funds transferred to the DoD Rapid Prototyping Fund appropriations as required by | section 828(d) of Public Law 114-92, the National Defense Authorization Act for FY 2016 (10 U.S.C. 2430. | | note) were proportionally allocated, as directed by section,8110 of division C of Public Law 115-141. the","19-20_IR_DoD_Rapid_Prototyping_Fund.pdf"
