"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"","","","","2018","2018","02","Communications and Electronics Equipment","","Yes
","18","20","23,975","02","Funds are required for the following efforts:","18-12_PA_ISR_MIP_Request.pdf"
"","","","","2018","2018","01","Ships Support Equipment","","NAVY INCREASES
","18","20","000","1","Funds will be used to procure government owned sensors for use on COCO. manned AISR | platforms in support of building partner nation counterterrorism capacity and posture within a CCMD. Additional classified details are provided in the section 9017 report provided under separate cover. This is | anew start. The total cost of this new start effort is $12.0 million (FY 2018, $12.0 million). This is an","18-12_PA_ISR_MIP_Request.pdf"
"","","","","2018","2018","05","Modification of Inservice Aircraft","","Congressional Action Approved by Sec Def
","11,750","18","20","5,000","Funds will be used to procure hardware to integrate AI/ML/CV algorithms produced by","18-12_PA_ISR_MIP_Request.pdf"
"","","","","2018","2018","02","Special Operations Command |","","NOT EXECUTABLE
","425,500","18","20","02","Funds will provide three government owned SIGINT sensors for use aboard COCO AISR | systems for missions ina CCMD. Additional classified details are provided in the section 9017 report","18-12_PA_ISR_MIP_Request.pdf"
"Operation and Maintenance","","","Defense-Wide","","","04","Administration and Servicewide Activities","","","853","75","18","18","Funds are available for transfer under section 9017 of the DoD Appropriations Act,.2018, | provided additional funds to improve the intelligence, surveillance, and reconnaissance capabilities of DoD. | | This is Title IX OCO budget funding. |","18-12_PA_ISR_MIP_Request.pdf"
