"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"","","","","2025","2025","01","‘Major.equipment","","Yes
","204,368","25","27","204,368","Funds are required for the replacement of THAAD Interceptors expended in support:of Israel.","25-32_IR_Israel_Security_Replacement_Transfer_Fund_Tranche_7.pdf"
"Operation and Maintenance","","","Defense-Wide","","","04","Administration and Servicewide Activities.","","","204","368","24","25","Funds are available from division.A of Israel Security Supplemental Appropriations Act, 2024,. division A of Public Law'118-50, appropriated to the Department ‘of Defense and made available for transfer to respond to the’ situation in Israel,-and for replacement, through new procurement or repair of existing: unserviceable equipment, of defense articlés from the stocks of the Department of Defense, and for: : reimbursement for defense’ services of the’ Department of Defense and military education and training,","25-32_IR_Israel_Security_Replacement_Transfer_Fund_Tranche_7.pdf"
