"appropriation_category","appropriation code","appropriation activity","branch","fiscal_year_start","fiscal_year_end","budget_activity_number","budget_activity_title","pem","budget_title","program_base_congressional","program_base_dod","reprogramming_amount","revised_program_total","explanation","file"
"","","","","2016","2015","","","","Yes","850","850","141","5","Funds'aré requit ee support, Dy integeing Dera the Missile Defeat. Enterprise: (MDE), to: | improve: national response | to pe : .","16-15_PA_Missile_Defeat_MIP.pdf"
"","","","Defense-Wide","","","","","","Serre ener rere te tet rarer AONE Aap","13,908","13,908","2,500","11,408","Funds are available from a classified: project. Additional classified detaits will be provided under. separate cover. This is a congressional special interest item:. This is bast’ budget funding.","16-15_PA_Missile_Defeat_MIP.pdf"
